period,fit_end,prediction_start,prediction_end,observations,trades,gross_pnl,net_pnl,mean_net_pnl_per_mwh,mean_net_pnl_ci_95_low,mean_net_pnl_ci_95_high,win_rate,annualized_daily_sharpe,hac_t_statistic,max_drawdown,positive_month_fraction,top_five_profit_days_share,net_pnl_ex_top_five_profit_days,mean_net_pnl_ex_top_five_profit_days
2024_validation,2023-12-31 23:00,2024-01-01 00:00:00,2024-12-31 23:00:00,8783,177,2623.3524999999995,2269.3524999999995,12.821200564971749,-9.159857512518322,32.153356370431894,0.6271186440677966,1.1982207068566721,1.083375866894027,-1702.555,0.9166666666666666,0.41985946207454317,-17.442499999999995,-0.10140988372093021
2025_shadow,2024-12-31 23:00,2025-01-01 00:00:00,2025-12-31 23:00:00,8759,274,1871.0149999999999,1323.0149999999999,4.8285218978102185,-8.480862326577617,13.93273883928571,0.6751824817518248,0.8164467842083057,0.9018360331533614,-1533.1475,0.6666666666666666,0.19302330298362314,418.9449999999997,1.5574163568773223
2026_lockbox,2025-12-31 23:00,2026-01-01 00:00:00,2026-09-12 23:00:00,6119,111,1749.2699999999998,1527.2699999999998,13.759189189189186,-21.153983737947662,52.99949890350877,0.7117117117117117,0.8790471248831995,1.1073389048913824,-1236.4125,0.7777777777777778,0.6238406201767636,-743.2650000000001,-7.011933962264152
