period,trades,observed_mean_net_pnl,all_hour_virtual_supply_mean,random_hour_same_days_mean,random_hour_same_days_ci_95_low,random_hour_same_days_ci_95_high,random_hour_same_days_one_sided_p,random_date_hour_equal_turnover_mean,random_date_hour_equal_turnover_ci_95_low,random_date_hour_equal_turnover_ci_95_high,random_date_hour_equal_turnover_one_sided_p
2024_validation,177,12.821200564971749,-0.8272024080610271,1.9544943954802256,-10.899574152542376,11.813887711864409,0.016596680663867228,-0.674255824858757,-10.534135593220343,8.467783898305086,0.003599280143971206
2025_shadow,274,4.8285218978102185,-1.075664459413175,-0.4006809014598541,-5.9236279653284685,2.803704835766422,0.0009998000399920016,-1.0425301167883212,-7.420968749999998,2.2795859945255463,0.0003999200159968006
2026_lockbox,111,13.759189189189186,0.9031418532439942,5.722001747747748,-5.94042792792793,18.092251689189187,0.1241751649670066,0.7678752027027027,-8.518132882882881,13.548791666666663,0.02399520095980804
